timestamp, memory.used [MiB], memory.free [MiB], utilization.gpu [%], utilization.memory [%], temperature.gpu, clocks.current.sm [MHz], clocks.max.sm [MHz], power.draw [W], pstate, clocks_event_reasons.active, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.sw_power_cap
2026/08/11 20:07:42.364, 27575 MiB, 4532 MiB, 86 %, 27 %, 83, 2805 MHz, 3090 MHz, 563.52 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:07:47.365, 27575 MiB, 4532 MiB, 96 %, 30 %, 83, 2805 MHz, 3090 MHz, 563.74 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:07:52.367, 27575 MiB, 4532 MiB, 96 %, 31 %, 82, 2805 MHz, 3090 MHz, 563.56 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:07:57.369, 27575 MiB, 4532 MiB, 99 %, 32 %, 81, 2812 MHz, 3090 MHz, 560.41 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:08:02.371, 27575 MiB, 4532 MiB, 99 %, 32 %, 81, 2812 MHz, 3090 MHz, 560.15 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:08:07.373, 27575 MiB, 4532 MiB, 99 %, 33 %, 81, 2820 MHz, 3090 MHz, 498.49 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:08:12.376, 27575 MiB, 4532 MiB, 99 %, 32 %, 82, 2812 MHz, 3090 MHz, 564.97 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:08:17.378, 27575 MiB, 4532 MiB, 99 %, 32 %, 81, 2805 MHz, 3090 MHz, 553.59 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:08:22.380, 27575 MiB, 4532 MiB, 99 %, 32 %, 84, 2805 MHz, 3090 MHz, 564.75 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:08:27.381, 27575 MiB, 4532 MiB, 99 %, 32 %, 82, 2805 MHz, 3090 MHz, 563.66 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:08:32.383, 27575 MiB, 4532 MiB, 98 %, 26 %, 83, 2812 MHz, 3090 MHz, 564.25 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:08:37.385, 27575 MiB, 4532 MiB, 97 %, 24 %, 83, 2812 MHz, 3090 MHz, 563.82 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:08:42.387, 27575 MiB, 4532 MiB, 85 %, 28 %, 83, 2842 MHz, 3090 MHz, 506.03 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:08:47.389, 27575 MiB, 4532 MiB, 86 %, 28 %, 83, 2805 MHz, 3090 MHz, 564.13 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:08:52.390, 27575 MiB, 4532 MiB, 96 %, 31 %, 83, 2842 MHz, 3090 MHz, 513.54 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:08:57.393, 27575 MiB, 4532 MiB, 96 %, 31 %, 82, 2805 MHz, 3090 MHz, 564.89 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:09:02.395, 27575 MiB, 4532 MiB, 97 %, 30 %, 83, 2812 MHz, 3090 MHz, 519.28 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:09:07.397, 27575 MiB, 4532 MiB, 99 %, 32 %, 81, 2812 MHz, 3090 MHz, 556.74 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:09:12.399, 27575 MiB, 4532 MiB, 99 %, 32 %, 81, 2812 MHz, 3090 MHz, 562.13 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:09:17.401, 27575 MiB, 4532 MiB, 99 %, 32 %, 81, 2805 MHz, 3090 MHz, 565.25 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:09:22.403, 27575 MiB, 4532 MiB, 99 %, 32 %, 81, 2812 MHz, 3090 MHz, 564.92 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:09:27.405, 27575 MiB, 4532 MiB, 99 %, 32 %, 83, 2805 MHz, 3090 MHz, 567.31 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:09:32.407, 27575 MiB, 4532 MiB, 99 %, 32 %, 84, 2805 MHz, 3090 MHz, 563.76 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:09:37.409, 27575 MiB, 4532 MiB, 98 %, 29 %, 83, 2812 MHz, 3090 MHz, 560.64 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:09:42.410, 27575 MiB, 4532 MiB, 98 %, 26 %, 83, 2812 MHz, 3090 MHz, 566.91 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:09:47.412, 27575 MiB, 4532 MiB, 97 %, 25 %, 83, 2812 MHz, 3090 MHz, 564.86 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:09:52.414, 27575 MiB, 4532 MiB, 82 %, 28 %, 83, 2805 MHz, 3090 MHz, 563.53 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:09:57.417, 27575 MiB, 4532 MiB, 86 %, 27 %, 83, 2805 MHz, 3090 MHz, 563.75 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:10:02.419, 27575 MiB, 4532 MiB, 96 %, 30 %, 83, 2805 MHz, 3090 MHz, 563.35 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:10:07.421, 27575 MiB, 4532 MiB, 96 %, 30 %, 83, 2805 MHz, 3090 MHz, 564.76 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:10:12.423, 27575 MiB, 4532 MiB, 99 %, 32 %, 81, 2812 MHz, 3090 MHz, 562.83 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:10:17.425, 27575 MiB, 4532 MiB, 99 %, 31 %, 81, 2812 MHz, 3090 MHz, 562.58 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:10:22.427, 27575 MiB, 4532 MiB, 99 %, 32 %, 78, 2812 MHz, 3090 MHz, 563.96 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:10:27.429, 27575 MiB, 4532 MiB, 99 %, 32 %, 81, 2812 MHz, 3090 MHz, 556.64 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/11 20:10:32.430, 27575 MiB, 4532 MiB, 99 %, 32 %, 82, 2812 MHz, 3090 MHz, 564.84 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:10:37.434, 27575 MiB, 4532 MiB, 99 %, 32 %, 83, 2805 MHz, 3090 MHz, 566.91 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:10:42.435, 27575 MiB, 4532 MiB, 99 %, 32 %, 83, 2805 MHz, 3090 MHz, 511.45 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:10:47.437, 27575 MiB, 4532 MiB, 98 %, 28 %, 81, 2812 MHz, 3090 MHz, 564.51 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:10:52.439, 27575 MiB, 4532 MiB, 98 %, 27 %, 83, 2812 MHz, 3090 MHz, 566.52 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:10:57.441, 27575 MiB, 4532 MiB, 81 %, 37 %, 83, 2812 MHz, 3090 MHz, 563.81 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:11:02.444, 27575 MiB, 4532 MiB, 84 %, 28 %, 83, 2805 MHz, 3090 MHz, 564.11 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:11:07.445, 27575 MiB, 4532 MiB, 96 %, 31 %, 83, 2805 MHz, 3090 MHz, 564.48 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:11:12.447, 27575 MiB, 4532 MiB, 96 %, 31 %, 81, 2805 MHz, 3090 MHz, 563.28 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:11:17.449, 27575 MiB, 4532 MiB, 99 %, 32 %, 81, 2812 MHz, 3090 MHz, 560.57 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:11:22.451, 27575 MiB, 4532 MiB, 99 %, 31 %, 79, 2812 MHz, 3090 MHz, 561.82 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:11:27.453, 27575 MiB, 4532 MiB, 99 %, 32 %, 83, 2812 MHz, 3090 MHz, 557.00 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:11:32.455, 27575 MiB, 4532 MiB, 99 %, 32 %, 83, 2812 MHz, 3090 MHz, 559.42 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:11:37.456, 27575 MiB, 4532 MiB, 99 %, 32 %, 80, 2797 MHz, 3090 MHz, 511.26 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/11 20:11:42.458, 27575 MiB, 4532 MiB, 99 %, 32 %, 83, 2805 MHz, 3090 MHz, 565.15 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:11:47.460, 27575 MiB, 4532 MiB, 99 %, 32 %, 83, 2805 MHz, 3090 MHz, 568.37 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:11:52.463, 27575 MiB, 4532 MiB, 99 %, 31 %, 83, 2812 MHz, 3090 MHz, 567.49 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:11:57.464, 27575 MiB, 4532 MiB, 98 %, 29 %, 82, 2812 MHz, 3090 MHz, 567.90 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:12:02.466, 27575 MiB, 4532 MiB, 85 %, 38 %, 81, 2812 MHz, 3090 MHz, 564.30 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:12:07.468, 27575 MiB, 4532 MiB, 81 %, 29 %, 83, 2805 MHz, 3090 MHz, 564.39 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:12:12.470, 27575 MiB, 4532 MiB, 99 %, 31 %, 82, 2805 MHz, 3090 MHz, 564.26 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:12:17.472, 27575 MiB, 4532 MiB, 96 %, 30 %, 83, 2805 MHz, 3090 MHz, 564.99 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:12:22.474, 27575 MiB, 4532 MiB, 99 %, 31 %, 79, 2812 MHz, 3090 MHz, 562.37 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:12:27.476, 27575 MiB, 4532 MiB, 99 %, 31 %, 79, 2812 MHz, 3090 MHz, 562.63 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:12:32.478, 27575 MiB, 4532 MiB, 99 %, 32 %, 78, 2812 MHz, 3090 MHz, 559.60 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:12:37.480, 27575 MiB, 4532 MiB, 99 %, 32 %, 83, 2812 MHz, 3090 MHz, 557.07 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:12:42.482, 27575 MiB, 4532 MiB, 99 %, 32 %, 83, 2812 MHz, 3090 MHz, 501.28 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:12:47.483, 27575 MiB, 4532 MiB, 99 %, 32 %, 82, 2805 MHz, 3090 MHz, 565.08 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:12:52.485, 27575 MiB, 4532 MiB, 99 %, 32 %, 83, 2805 MHz, 3090 MHz, 565.43 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:12:57.487, 27575 MiB, 4532 MiB, 99 %, 30 %, 82, 2812 MHz, 3090 MHz, 564.84 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:13:02.491, 27575 MiB, 4532 MiB, 98 %, 29 %, 81, 2812 MHz, 3090 MHz, 564.53 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:13:07.492, 27575 MiB, 4532 MiB, 87 %, 39 %, 81, 2812 MHz, 3090 MHz, 564.08 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:13:12.495, 27575 MiB, 4532 MiB, 81 %, 30 %, 82, 2812 MHz, 3090 MHz, 563.66 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:13:17.496, 27575 MiB, 4532 MiB, 99 %, 31 %, 82, 2805 MHz, 3090 MHz, 563.10 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:13:22.498, 27575 MiB, 4532 MiB, 96 %, 30 %, 82, 2805 MHz, 3090 MHz, 563.24 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:13:27.500, 27575 MiB, 4532 MiB, 0 %, 0 %, 81, 2820 MHz, 3090 MHz, 494.49 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:13:32.502, 27575 MiB, 4532 MiB, 99 %, 32 %, 79, 2812 MHz, 3090 MHz, 563.08 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:13:37.504, 27575 MiB, 4532 MiB, 99 %, 31 %, 79, 2812 MHz, 3090 MHz, 499.47 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:13:42.506, 27575 MiB, 4532 MiB, 99 %, 32 %, 81, 2812 MHz, 3090 MHz, 555.05 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:13:47.508, 27578 MiB, 4529 MiB, 99 %, 32 %, 80, 2812 MHz, 3090 MHz, 552.90 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:13:52.510, 27574 MiB, 4533 MiB, 99 %, 31 %, 80, 2820 MHz, 3090 MHz, 552.68 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:13:57.512, 27574 MiB, 4533 MiB, 99 %, 31 %, 82, 2820 MHz, 3090 MHz, 552.22 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:14:02.514, 27574 MiB, 4533 MiB, 99 %, 31 %, 80, 2812 MHz, 3090 MHz, 552.09 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:14:07.515, 27574 MiB, 4533 MiB, 91 %, 37 %, 82, 2820 MHz, 3090 MHz, 551.40 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:14:12.517, 27574 MiB, 4533 MiB, 92 %, 32 %, 80, 2820 MHz, 3090 MHz, 552.90 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:14:17.519, 27574 MiB, 4533 MiB, 99 %, 32 %, 82, 2812 MHz, 3090 MHz, 552.18 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:14:22.521, 27574 MiB, 4533 MiB, 99 %, 32 %, 82, 2812 MHz, 3090 MHz, 554.05 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:14:27.522, 27574 MiB, 4533 MiB, 99 %, 32 %, 80, 2812 MHz, 3090 MHz, 551.43 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:14:32.525, 27574 MiB, 4533 MiB, 99 %, 32 %, 82, 2812 MHz, 3090 MHz, 549.25 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:14:37.526, 27574 MiB, 4533 MiB, 99 %, 31 %, 79, 2820 MHz, 3090 MHz, 549.45 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:14:42.529, 27575 MiB, 4531 MiB, 99 %, 31 %, 80, 2820 MHz, 3090 MHz, 550.57 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:14:47.530, 27574 MiB, 4533 MiB, 99 %, 31 %, 81, 2812 MHz, 3090 MHz, 551.90 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:14:52.532, 27576 MiB, 4531 MiB, 26 %, 6 %, 81, 2827 MHz, 3090 MHz, 483.46 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:14:57.534, 27574 MiB, 4533 MiB, 97 %, 24 %, 81, 2820 MHz, 3090 MHz, 554.39 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:15:02.536, 27574 MiB, 4533 MiB, 99 %, 32 %, 81, 2812 MHz, 3090 MHz, 553.45 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:15:07.538, 27575 MiB, 4532 MiB, 99 %, 33 %, 81, 2812 MHz, 3090 MHz, 553.45 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:15:12.540, 27575 MiB, 4532 MiB, 99 %, 32 %, 81, 2812 MHz, 3090 MHz, 552.35 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:15:17.542, 27575 MiB, 4532 MiB, 99 %, 32 %, 81, 2820 MHz, 3090 MHz, 552.79 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:15:22.544, 27575 MiB, 4532 MiB, 99 %, 31 %, 80, 2820 MHz, 3090 MHz, 550.91 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:15:27.545, 27575 MiB, 4532 MiB, 99 %, 31 %, 80, 2812 MHz, 3090 MHz, 552.27 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:15:32.548, 27575 MiB, 4532 MiB, 99 %, 31 %, 81, 2812 MHz, 3090 MHz, 552.37 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:15:37.550, 27575 MiB, 4532 MiB, 99 %, 31 %, 81, 2820 MHz, 3090 MHz, 552.14 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:15:42.552, 27575 MiB, 4532 MiB, 94 %, 32 %, 80, 2820 MHz, 3090 MHz, 551.70 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:15:47.554, 27575 MiB, 4532 MiB, 97 %, 22 %, 81, 2820 MHz, 3090 MHz, 551.65 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:15:52.555, 27575 MiB, 4532 MiB, 99 %, 32 %, 82, 2812 MHz, 3090 MHz, 553.24 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:15:57.557, 27575 MiB, 4532 MiB, 99 %, 32 %, 82, 2805 MHz, 3090 MHz, 555.37 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:16:02.559, 27575 MiB, 4532 MiB, 99 %, 32 %, 81, 2820 MHz, 3090 MHz, 552.06 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:16:07.561, 27575 MiB, 4532 MiB, 16 %, 5 %, 80, 2820 MHz, 3090 MHz, 511.70 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:16:12.563, 27475 MiB, 4632 MiB, 90 %, 35 %, 80, 2820 MHz, 3090 MHz, 547.16 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:16:17.566, 27543 MiB, 4564 MiB, 99 %, 31 %, 82, 2812 MHz, 3090 MHz, 551.36 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:16:22.568, 27543 MiB, 4564 MiB, 99 %, 32 %, 82, 2812 MHz, 3090 MHz, 552.95 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:16:27.569, 27543 MiB, 4564 MiB, 99 %, 31 %, 81, 2820 MHz, 3090 MHz, 496.84 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:16:32.572, 27543 MiB, 4564 MiB, 99 %, 32 %, 80, 2812 MHz, 3090 MHz, 550.53 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:16:37.574, 27543 MiB, 4564 MiB, 99 %, 32 %, 80, 2812 MHz, 3090 MHz, 508.21 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:16:42.575, 27546 MiB, 4561 MiB, 99 %, 32 %, 79, 2812 MHz, 3090 MHz, 551.38 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/11 20:16:47.577, 27543 MiB, 4564 MiB, 99 %, 31 %, 79, 2820 MHz, 3090 MHz, 551.93 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:16:52.579, 27543 MiB, 4564 MiB, 99 %, 31 %, 80, 2820 MHz, 3090 MHz, 552.22 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:16:57.581, 27543 MiB, 4564 MiB, 91 %, 34 %, 82, 2820 MHz, 3090 MHz, 551.34 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:17:02.582, 27543 MiB, 4564 MiB, 97 %, 26 %, 81, 2820 MHz, 3090 MHz, 554.31 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:17:07.584, 27543 MiB, 4564 MiB, 99 %, 32 %, 80, 2820 MHz, 3090 MHz, 551.36 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:17:12.586, 27543 MiB, 4564 MiB, 99 %, 32 %, 82, 2820 MHz, 3090 MHz, 552.84 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:17:17.588, 27543 MiB, 4564 MiB, 99 %, 32 %, 82, 2812 MHz, 3090 MHz, 551.05 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:17:22.590, 27543 MiB, 4564 MiB, 99 %, 31 %, 81, 2812 MHz, 3090 MHz, 547.75 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:17:27.592, 27543 MiB, 4564 MiB, 99 %, 31 %, 80, 2812 MHz, 3090 MHz, 548.80 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:17:32.594, 27543 MiB, 4564 MiB, 96 %, 31 %, 80, 2820 MHz, 3090 MHz, 551.93 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:17:37.596, 27543 MiB, 4564 MiB, 99 %, 31 %, 81, 2812 MHz, 3090 MHz, 551.45 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:17:42.597, 27543 MiB, 4564 MiB, 98 %, 29 %, 82, 2820 MHz, 3090 MHz, 552.10 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:17:47.599, 27543 MiB, 4564 MiB, 91 %, 35 %, 82, 2820 MHz, 3090 MHz, 551.41 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:17:52.601, 27543 MiB, 4564 MiB, 97 %, 29 %, 82, 2850 MHz, 3090 MHz, 479.07 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:17:57.603, 27543 MiB, 4564 MiB, 99 %, 32 %, 83, 2812 MHz, 3090 MHz, 550.54 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:18:02.605, 27543 MiB, 4564 MiB, 99 %, 31 %, 79, 2857 MHz, 3090 MHz, 487.77 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:18:07.607, 27543 MiB, 4564 MiB, 99 %, 32 %, 82, 2812 MHz, 3090 MHz, 549.82 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:18:12.609, 27543 MiB, 4564 MiB, 98 %, 31 %, 81, 2812 MHz, 3090 MHz, 488.75 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:18:17.612, 27543 MiB, 4564 MiB, 96 %, 30 %, 81, 2812 MHz, 3090 MHz, 551.32 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:18:22.613, 27543 MiB, 4564 MiB, 98 %, 29 %, 82, 2820 MHz, 3090 MHz, 552.29 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:18:27.615, 27543 MiB, 4564 MiB, 87 %, 26 %, 82, 2812 MHz, 3090 MHz, 551.17 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:18:32.617, 27543 MiB, 4564 MiB, 88 %, 39 %, 82, 2812 MHz, 3090 MHz, 551.89 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:18:37.619, 27543 MiB, 4564 MiB, 91 %, 35 %, 81, 2812 MHz, 3090 MHz, 552.02 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:18:42.621, 27543 MiB, 4564 MiB, 99 %, 32 %, 81, 2820 MHz, 3090 MHz, 554.99 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:18:47.623, 27543 MiB, 4564 MiB, 99 %, 32 %, 82, 2820 MHz, 3090 MHz, 553.12 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:18:52.624, 27543 MiB, 4564 MiB, 99 %, 33 %, 82, 2812 MHz, 3090 MHz, 552.19 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:18:57.627, 27543 MiB, 4564 MiB, 99 %, 31 %, 80, 2812 MHz, 3090 MHz, 548.41 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:19:02.628, 27543 MiB, 4564 MiB, 99 %, 32 %, 80, 2812 MHz, 3090 MHz, 551.62 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:19:07.630, 27545 MiB, 4562 MiB, 99 %, 31 %, 80, 2820 MHz, 3090 MHz, 550.80 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:19:12.632, 27543 MiB, 4564 MiB, 99 %, 31 %, 82, 2820 MHz, 3090 MHz, 551.80 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:19:17.634, 27543 MiB, 4564 MiB, 98 %, 30 %, 82, 2820 MHz, 3090 MHz, 551.46 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:19:22.636, 27543 MiB, 4564 MiB, 97 %, 29 %, 82, 2820 MHz, 3090 MHz, 552.51 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:19:27.638, 27543 MiB, 4564 MiB, 99 %, 31 %, 82, 2820 MHz, 3090 MHz, 518.62 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:19:32.640, 27543 MiB, 4564 MiB, 99 %, 32 %, 82, 2820 MHz, 3090 MHz, 551.48 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:19:37.642, 27543 MiB, 4564 MiB, 99 %, 33 %, 80, 2812 MHz, 3090 MHz, 551.79 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:19:42.644, 27548 MiB, 4559 MiB, 99 %, 32 %, 81, 2812 MHz, 3090 MHz, 566.98 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:19:47.646, 27544 MiB, 4563 MiB, 99 %, 32 %, 81, 2820 MHz, 3090 MHz, 565.79 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:19:52.648, 27544 MiB, 4563 MiB, 98 %, 26 %, 82, 2812 MHz, 3090 MHz, 565.98 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:19:57.649, 27544 MiB, 4563 MiB, 97 %, 23 %, 82, 2805 MHz, 3090 MHz, 564.30 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:20:02.651, 27544 MiB, 4563 MiB, 86 %, 27 %, 82, 2805 MHz, 3090 MHz, 562.78 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:20:07.654, 27544 MiB, 4563 MiB, 86 %, 28 %, 81, 2805 MHz, 3090 MHz, 563.48 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:20:12.656, 27544 MiB, 4563 MiB, 96 %, 30 %, 83, 2812 MHz, 3090 MHz, 563.80 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:20:17.658, 27544 MiB, 4563 MiB, 99 %, 31 %, 82, 2812 MHz, 3090 MHz, 562.62 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:20:22.660, 27544 MiB, 4563 MiB, 99 %, 31 %, 81, 2812 MHz, 3090 MHz, 562.21 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:20:27.662, 27544 MiB, 4563 MiB, 99 %, 31 %, 82, 2820 MHz, 3090 MHz, 561.75 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:20:32.663, 27544 MiB, 4563 MiB, 99 %, 31 %, 81, 2812 MHz, 3090 MHz, 563.17 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:20:37.665, 27544 MiB, 4563 MiB, 99 %, 32 %, 81, 2805 MHz, 3090 MHz, 556.29 W, P1, 0x0000000000000004, Not Active, Active
2026/08/11 20:20:42.668, 27544 MiB, 4563 MiB, 99 %, 32 %, 81, 2805 MHz, 3090 MHz, 560.30 W, P1, 0x0000000000000004, Not Active, Active
