timestamp, memory.used [MiB], memory.free [MiB], utilization.gpu [%], utilization.memory [%], temperature.gpu, clocks.current.sm [MHz], clocks.max.sm [MHz], power.draw [W], pstate, clocks_event_reasons.active, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.sw_power_cap
2026/08/12 00:29:19.893, 1503 MiB, 30604 MiB, 3 %, 0 %, 49, 2505 MHz, 3090 MHz, 81.05 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 00:29:49.903, 1503 MiB, 30604 MiB, 3 %, 0 %, 46, 2512 MHz, 3090 MHz, 79.29 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 00:30:19.913, 27651 MiB, 4456 MiB, 99 %, 32 %, 66, 2842 MHz, 3090 MHz, 513.28 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:30:49.925, 27651 MiB, 4456 MiB, 99 %, 31 %, 73, 2835 MHz, 3090 MHz, 524.58 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:31:19.937, 27651 MiB, 4456 MiB, 99 %, 32 %, 76, 2827 MHz, 3090 MHz, 530.42 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:31:49.948, 27651 MiB, 4456 MiB, 89 %, 38 %, 74, 2827 MHz, 3090 MHz, 484.62 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:32:19.960, 27673 MiB, 4434 MiB, 99 %, 31 %, 79, 2865 MHz, 3090 MHz, 472.99 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:32:49.972, 27659 MiB, 4448 MiB, 99 %, 31 %, 77, 2820 MHz, 3090 MHz, 537.10 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:33:19.983, 27692 MiB, 4415 MiB, 88 %, 26 %, 76, 2820 MHz, 3090 MHz, 535.04 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 00:33:49.994, 27692 MiB, 4415 MiB, 96 %, 30 %, 80, 2812 MHz, 3090 MHz, 536.20 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:34:20.007, 27702 MiB, 4405 MiB, 99 %, 32 %, 80, 2827 MHz, 3090 MHz, 538.58 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:34:50.017, 27640 MiB, 4467 MiB, 91 %, 35 %, 77, 2820 MHz, 3090 MHz, 534.10 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 00:35:20.028, 27670 MiB, 4437 MiB, 99 %, 31 %, 80, 2827 MHz, 3090 MHz, 538.37 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:35:50.039, 27697 MiB, 4410 MiB, 99 %, 31 %, 78, 2827 MHz, 3090 MHz, 539.16 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:36:20.052, 27671 MiB, 4436 MiB, 99 %, 30 %, 80, 2820 MHz, 3090 MHz, 539.48 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:36:50.062, 27654 MiB, 4453 MiB, 99 %, 31 %, 80, 2827 MHz, 3090 MHz, 537.78 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:37:20.075, 27654 MiB, 4453 MiB, 91 %, 36 %, 77, 2812 MHz, 3090 MHz, 536.94 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:37:50.087, 27664 MiB, 4443 MiB, 99 %, 31 %, 81, 2827 MHz, 3090 MHz, 540.75 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:38:20.099, 27676 MiB, 4431 MiB, 99 %, 32 %, 79, 2827 MHz, 3090 MHz, 534.66 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:38:50.110, 27659 MiB, 4448 MiB, 99 %, 30 %, 81, 2820 MHz, 3090 MHz, 537.32 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:39:20.122, 27659 MiB, 4448 MiB, 99 %, 32 %, 79, 2827 MHz, 3090 MHz, 538.03 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:39:50.133, 27701 MiB, 4406 MiB, 97 %, 25 %, 79, 2820 MHz, 3090 MHz, 541.35 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:40:20.145, 27672 MiB, 4435 MiB, 99 %, 31 %, 81, 2820 MHz, 3090 MHz, 538.29 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:40:50.157, 27639 MiB, 4468 MiB, 99 %, 31 %, 79, 2827 MHz, 3090 MHz, 537.01 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:41:20.168, 27639 MiB, 4468 MiB, 95 %, 31 %, 79, 2812 MHz, 3090 MHz, 479.36 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:41:50.179, 27676 MiB, 4431 MiB, 96 %, 30 %, 80, 2827 MHz, 3090 MHz, 537.06 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:42:20.190, 27670 MiB, 4437 MiB, 99 %, 32 %, 78, 2827 MHz, 3090 MHz, 537.34 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:42:50.202, 27679 MiB, 4428 MiB, 98 %, 23 %, 76, 2820 MHz, 3090 MHz, 536.46 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:43:20.214, 27647 MiB, 4460 MiB, 99 %, 31 %, 80, 2827 MHz, 3090 MHz, 535.34 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:43:50.226, 27656 MiB, 4451 MiB, 99 %, 30 %, 80, 2820 MHz, 3090 MHz, 537.99 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:44:20.237, 27656 MiB, 4451 MiB, 81 %, 27 %, 80, 2812 MHz, 3090 MHz, 534.01 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:44:50.249, 27666 MiB, 4441 MiB, 99 %, 31 %, 80, 2827 MHz, 3090 MHz, 537.57 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:45:20.261, 27656 MiB, 4451 MiB, 99 %, 32 %, 78, 2820 MHz, 3090 MHz, 537.88 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:45:50.272, 27656 MiB, 4451 MiB, 98 %, 28 %, 80, 2820 MHz, 3090 MHz, 536.22 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:46:20.283, 27656 MiB, 4451 MiB, 99 %, 32 %, 80, 2827 MHz, 3090 MHz, 537.28 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:46:50.295, 27656 MiB, 4451 MiB, 99 %, 31 %, 78, 2827 MHz, 3090 MHz, 536.80 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:47:20.305, 27656 MiB, 4451 MiB, 99 %, 31 %, 79, 2820 MHz, 3090 MHz, 538.52 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:47:50.317, 27657 MiB, 4450 MiB, 99 %, 32 %, 80, 2820 MHz, 3090 MHz, 538.51 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:48:20.329, 27658 MiB, 4449 MiB, 97 %, 23 %, 77, 2820 MHz, 3090 MHz, 537.38 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:48:50.340, 27658 MiB, 4449 MiB, 4 %, 0 %, 77, 2850 MHz, 3090 MHz, 486.11 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:49:20.352, 27666 MiB, 4441 MiB, 99 %, 31 %, 79, 2820 MHz, 3090 MHz, 538.87 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:49:50.364, 27656 MiB, 4450 MiB, 99 %, 29 %, 80, 2827 MHz, 3090 MHz, 494.97 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:50:20.375, 27679 MiB, 4428 MiB, 96 %, 30 %, 80, 2850 MHz, 3090 MHz, 492.96 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:50:50.387, 27656 MiB, 4450 MiB, 99 %, 32 %, 79, 2827 MHz, 3090 MHz, 471.26 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:51:20.398, 27656 MiB, 4451 MiB, 97 %, 26 %, 79, 2820 MHz, 3090 MHz, 541.23 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:51:50.410, 27656 MiB, 4451 MiB, 96 %, 30 %, 80, 2820 MHz, 3090 MHz, 536.88 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:52:20.421, 27656 MiB, 4451 MiB, 99 %, 31 %, 81, 2812 MHz, 3090 MHz, 536.91 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:52:50.433, 27656 MiB, 4451 MiB, 82 %, 28 %, 80, 2820 MHz, 3090 MHz, 539.45 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:53:20.445, 27656 MiB, 4451 MiB, 99 %, 31 %, 78, 2827 MHz, 3090 MHz, 537.53 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:53:50.456, 27656 MiB, 4451 MiB, 99 %, 30 %, 78, 2820 MHz, 3090 MHz, 538.30 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:54:20.467, 27656 MiB, 4451 MiB, 85 %, 26 %, 80, 2820 MHz, 3090 MHz, 538.63 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:54:50.478, 27656 MiB, 4451 MiB, 99 %, 30 %, 79, 2820 MHz, 3090 MHz, 538.41 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 00:55:20.490, 27655 MiB, 4452 MiB, 99 %, 30 %, 80, 2820 MHz, 3090 MHz, 541.28 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:55:50.501, 27655 MiB, 4452 MiB, 99 %, 30 %, 80, 2820 MHz, 3090 MHz, 539.63 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:56:20.511, 27655 MiB, 4452 MiB, 99 %, 32 %, 78, 2812 MHz, 3090 MHz, 534.61 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 00:56:50.524, 27655 MiB, 4452 MiB, 97 %, 22 %, 81, 2820 MHz, 3090 MHz, 537.53 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:57:20.535, 27678 MiB, 4429 MiB, 99 %, 30 %, 79, 2827 MHz, 3090 MHz, 539.18 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:57:50.547, 27655 MiB, 4452 MiB, 99 %, 32 %, 79, 2812 MHz, 3090 MHz, 537.60 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:58:20.558, 27655 MiB, 4452 MiB, 80 %, 29 %, 80, 2820 MHz, 3090 MHz, 537.32 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:58:50.570, 27665 MiB, 4442 MiB, 99 %, 32 %, 81, 2827 MHz, 3090 MHz, 540.06 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:59:20.581, 27655 MiB, 4452 MiB, 99 %, 31 %, 80, 2812 MHz, 3090 MHz, 490.67 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 00:59:50.593, 27655 MiB, 4452 MiB, 46 %, 13 %, 80, 2827 MHz, 3090 MHz, 470.95 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:00:20.605, 27655 MiB, 4452 MiB, 99 %, 31 %, 79, 2827 MHz, 3090 MHz, 540.05 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:00:50.617, 27655 MiB, 4452 MiB, 99 %, 32 %, 81, 2812 MHz, 3090 MHz, 541.33 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:01:20.628, 27656 MiB, 4451 MiB, 82 %, 31 %, 80, 2820 MHz, 3090 MHz, 537.88 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:01:50.639, 27668 MiB, 4439 MiB, 99 %, 32 %, 76, 2820 MHz, 3090 MHz, 537.34 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:02:20.651, 27698 MiB, 4409 MiB, 99 %, 32 %, 81, 2812 MHz, 3090 MHz, 536.83 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:02:50.663, 27683 MiB, 4424 MiB, 89 %, 38 %, 79, 2820 MHz, 3090 MHz, 538.48 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:03:20.673, 27661 MiB, 4446 MiB, 99 %, 31 %, 79, 2827 MHz, 3090 MHz, 540.43 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:03:50.685, 27661 MiB, 4446 MiB, 99 %, 30 %, 78, 2812 MHz, 3090 MHz, 538.31 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:04:20.697, 27671 MiB, 4436 MiB, 86 %, 26 %, 80, 2820 MHz, 3090 MHz, 538.62 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:04:50.708, 27661 MiB, 4446 MiB, 99 %, 31 %, 79, 2827 MHz, 3090 MHz, 537.43 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:05:20.719, 27661 MiB, 4446 MiB, 99 %, 31 %, 80, 2820 MHz, 3090 MHz, 536.81 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:05:50.729, 27656 MiB, 4451 MiB, 99 %, 32 %, 80, 2812 MHz, 3090 MHz, 538.06 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:06:20.740, 27656 MiB, 4451 MiB, 83 %, 27 %, 79, 2827 MHz, 3090 MHz, 537.80 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:06:50.756, 27656 MiB, 4451 MiB, 99 %, 31 %, 79, 2820 MHz, 3090 MHz, 539.58 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:07:20.767, 27653 MiB, 4454 MiB, 99 %, 31 %, 81, 2812 MHz, 3090 MHz, 539.23 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:07:50.779, 27653 MiB, 4454 MiB, 87 %, 27 %, 79, 2820 MHz, 3090 MHz, 540.18 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:08:20.792, 27675 MiB, 4432 MiB, 99 %, 31 %, 79, 2827 MHz, 3090 MHz, 541.60 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 01:08:50.802, 27653 MiB, 4454 MiB, 99 %, 30 %, 80, 2820 MHz, 3090 MHz, 539.83 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:09:20.814, 27653 MiB, 4454 MiB, 86 %, 26 %, 80, 2820 MHz, 3090 MHz, 539.04 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:09:50.825, 27663 MiB, 4444 MiB, 99 %, 31 %, 79, 2820 MHz, 3090 MHz, 540.18 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:10:20.837, 27652 MiB, 4455 MiB, 99 %, 31 %, 81, 2812 MHz, 3090 MHz, 537.41 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:10:50.849, 27652 MiB, 4455 MiB, 99 %, 31 %, 81, 2820 MHz, 3090 MHz, 539.73 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:11:20.861, 27652 MiB, 4455 MiB, 99 %, 32 %, 79, 2827 MHz, 3090 MHz, 539.88 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:11:50.872, 27652 MiB, 4455 MiB, 99 %, 30 %, 81, 2812 MHz, 3090 MHz, 492.07 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:12:20.883, 27652 MiB, 4455 MiB, 3 %, 0 %, 80, 2820 MHz, 3090 MHz, 476.35 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:12:50.895, 27652 MiB, 4455 MiB, 99 %, 32 %, 79, 2820 MHz, 3090 MHz, 543.25 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:13:20.906, 27652 MiB, 4455 MiB, 99 %, 30 %, 79, 2812 MHz, 3090 MHz, 540.90 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:13:50.918, 27674 MiB, 4433 MiB, 98 %, 28 %, 80, 2820 MHz, 3090 MHz, 538.53 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:14:20.929, 27652 MiB, 4455 MiB, 99 %, 30 %, 77, 2827 MHz, 3090 MHz, 537.62 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:14:50.940, 27652 MiB, 4455 MiB, 99 %, 32 %, 80, 2820 MHz, 3090 MHz, 536.88 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:15:20.952, 27662 MiB, 4445 MiB, 96 %, 30 %, 81, 2820 MHz, 3090 MHz, 538.91 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:15:50.963, 27652 MiB, 4455 MiB, 99 %, 32 %, 79, 2820 MHz, 3090 MHz, 539.81 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:16:20.975, 27652 MiB, 4455 MiB, 98 %, 24 %, 81, 2820 MHz, 3090 MHz, 539.45 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:16:50.986, 27652 MiB, 4455 MiB, 96 %, 30 %, 81, 2820 MHz, 3090 MHz, 538.72 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:17:20.998, 27652 MiB, 4455 MiB, 99 %, 31 %, 79, 2820 MHz, 3090 MHz, 537.73 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:17:51.010, 27656 MiB, 4451 MiB, 91 %, 34 %, 77, 2827 MHz, 3090 MHz, 534.38 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 01:18:21.021, 27656 MiB, 4451 MiB, 96 %, 30 %, 81, 2812 MHz, 3090 MHz, 536.82 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:18:51.033, 27656 MiB, 4451 MiB, 99 %, 32 %, 79, 2820 MHz, 3090 MHz, 538.67 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:19:21.046, 27656 MiB, 4451 MiB, 97 %, 23 %, 79, 2820 MHz, 3090 MHz, 542.65 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:19:51.056, 27656 MiB, 4451 MiB, 96 %, 30 %, 81, 2812 MHz, 3090 MHz, 539.62 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:20:21.067, 27656 MiB, 4451 MiB, 99 %, 32 %, 79, 2820 MHz, 3090 MHz, 538.67 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:20:51.079, 27668 MiB, 4439 MiB, 99 %, 32 %, 80, 2820 MHz, 3090 MHz, 538.49 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:21:21.091, 27658 MiB, 4449 MiB, 99 %, 31 %, 81, 2812 MHz, 3090 MHz, 495.73 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:21:51.103, 27658 MiB, 4449 MiB, 99 %, 32 %, 80, 2820 MHz, 3090 MHz, 536.55 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:22:21.114, 27658 MiB, 4449 MiB, 98 %, 26 %, 78, 2820 MHz, 3090 MHz, 537.09 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:22:51.126, 27680 MiB, 4427 MiB, 98 %, 30 %, 79, 2812 MHz, 3090 MHz, 535.88 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:23:21.138, 27658 MiB, 4449 MiB, 99 %, 32 %, 78, 2820 MHz, 3090 MHz, 541.37 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:23:51.149, 27658 MiB, 4449 MiB, 99 %, 30 %, 78, 2820 MHz, 3090 MHz, 539.93 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:24:21.161, 27658 MiB, 4449 MiB, 99 %, 31 %, 79, 2820 MHz, 3090 MHz, 538.90 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:24:51.172, 27658 MiB, 4449 MiB, 96 %, 30 %, 79, 2812 MHz, 3090 MHz, 539.76 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:25:21.183, 27657 MiB, 4450 MiB, 99 %, 32 %, 80, 2820 MHz, 3090 MHz, 538.70 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:25:51.194, 27657 MiB, 4450 MiB, 97 %, 25 %, 79, 2820 MHz, 3090 MHz, 536.51 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 01:26:21.205, 27657 MiB, 4450 MiB, 99 %, 30 %, 80, 2812 MHz, 3090 MHz, 538.06 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:26:51.217, 27657 MiB, 4450 MiB, 99 %, 30 %, 81, 2820 MHz, 3090 MHz, 539.25 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:27:21.228, 27657 MiB, 4450 MiB, 98 %, 29 %, 79, 2820 MHz, 3090 MHz, 538.88 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:27:51.240, 27679 MiB, 4427 MiB, 99 %, 30 %, 81, 2812 MHz, 3090 MHz, 540.01 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:28:21.250, 27657 MiB, 4450 MiB, 99 %, 33 %, 81, 2820 MHz, 3090 MHz, 538.77 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:28:51.261, 27657 MiB, 4450 MiB, 99 %, 32 %, 80, 2827 MHz, 3090 MHz, 485.90 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:29:21.272, 27657 MiB, 4450 MiB, 99 %, 31 %, 81, 2827 MHz, 3090 MHz, 540.35 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:29:51.283, 27657 MiB, 4450 MiB, 96 %, 30 %, 81, 2812 MHz, 3090 MHz, 528.77 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:30:21.295, 27655 MiB, 4452 MiB, 99 %, 31 %, 81, 2820 MHz, 3090 MHz, 491.89 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:30:51.307, 27655 MiB, 4452 MiB, 98 %, 23 %, 79, 2812 MHz, 3090 MHz, 496.64 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 01:31:21.318, 27678 MiB, 4429 MiB, 99 %, 31 %, 80, 2820 MHz, 3090 MHz, 539.26 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:31:51.330, 27655 MiB, 4452 MiB, 99 %, 33 %, 80, 2820 MHz, 3090 MHz, 538.33 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:32:21.342, 27655 MiB, 4452 MiB, 91 %, 36 %, 77, 2812 MHz, 3090 MHz, 537.86 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:32:51.353, 27655 MiB, 4452 MiB, 99 %, 31 %, 81, 2820 MHz, 3090 MHz, 539.97 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:33:21.364, 27655 MiB, 4452 MiB, 99 %, 30 %, 79, 2820 MHz, 3090 MHz, 539.50 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:33:51.376, 27655 MiB, 4452 MiB, 91 %, 35 %, 79, 2812 MHz, 3090 MHz, 543.64 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 01:34:21.389, 27655 MiB, 4452 MiB, 96 %, 30 %, 80, 2820 MHz, 3090 MHz, 537.84 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:34:51.401, 27655 MiB, 4452 MiB, 99 %, 30 %, 80, 2820 MHz, 3090 MHz, 539.64 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:35:21.414, 27678 MiB, 4429 MiB, 98 %, 23 %, 79, 2820 MHz, 3090 MHz, 538.38 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:35:51.426, 27655 MiB, 4452 MiB, 99 %, 30 %, 81, 2812 MHz, 3090 MHz, 540.15 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:36:21.437, 27655 MiB, 4452 MiB, 99 %, 30 %, 79, 2812 MHz, 3090 MHz, 541.01 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:36:51.450, 27655 MiB, 4452 MiB, 99 %, 32 %, 81, 2820 MHz, 3090 MHz, 541.29 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:37:21.462, 27655 MiB, 4452 MiB, 99 %, 31 %, 80, 2812 MHz, 3090 MHz, 541.08 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:37:51.474, 27655 MiB, 4452 MiB, 99 %, 31 %, 79, 2820 MHz, 3090 MHz, 540.45 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:38:21.485, 27655 MiB, 4452 MiB, 99 %, 32 %, 81, 2820 MHz, 3090 MHz, 538.27 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:38:51.496, 27655 MiB, 4452 MiB, 86 %, 26 %, 78, 2812 MHz, 3090 MHz, 538.87 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 01:39:21.509, 27655 MiB, 4452 MiB, 24 %, 7 %, 75, 2827 MHz, 3090 MHz, 513.42 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 01:39:51.520, 27655 MiB, 4452 MiB, 99 %, 32 %, 81, 2820 MHz, 3090 MHz, 540.10 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:40:21.530, 27655 MiB, 4452 MiB, 99 %, 32 %, 81, 2820 MHz, 3090 MHz, 539.90 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:40:51.541, 27665 MiB, 4442 MiB, 97 %, 25 %, 77, 2820 MHz, 3090 MHz, 539.68 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:41:21.553, 27651 MiB, 4456 MiB, 86 %, 26 %, 76, 2812 MHz, 3090 MHz, 491.67 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 01:41:51.564, 27651 MiB, 4456 MiB, 99 %, 32 %, 80, 2835 MHz, 3090 MHz, 469.40 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:42:21.576, 27651 MiB, 4456 MiB, 99 %, 31 %, 79, 2820 MHz, 3090 MHz, 539.24 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:42:51.587, 27651 MiB, 4456 MiB, 86 %, 26 %, 78, 2812 MHz, 3090 MHz, 515.64 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 01:43:21.598, 27651 MiB, 4456 MiB, 96 %, 29 %, 80, 2820 MHz, 3090 MHz, 540.21 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:43:51.610, 27651 MiB, 4456 MiB, 99 %, 32 %, 81, 2812 MHz, 3090 MHz, 538.37 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:44:21.622, 27673 MiB, 4434 MiB, 97 %, 21 %, 81, 2812 MHz, 3090 MHz, 541.45 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:44:51.633, 27651 MiB, 4456 MiB, 96 %, 30 %, 81, 2820 MHz, 3090 MHz, 541.48 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:45:21.644, 27651 MiB, 4456 MiB, 99 %, 31 %, 79, 2812 MHz, 3090 MHz, 539.34 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:45:51.656, 27661 MiB, 4446 MiB, 99 %, 32 %, 82, 2820 MHz, 3090 MHz, 540.13 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:46:21.666, 27651 MiB, 4456 MiB, 98 %, 28 %, 81, 2812 MHz, 3090 MHz, 540.92 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:46:51.677, 27651 MiB, 4456 MiB, 99 %, 30 %, 80, 2820 MHz, 3090 MHz, 541.35 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 01:47:21.689, 27651 MiB, 4456 MiB, 99 %, 32 %, 81, 2812 MHz, 3090 MHz, 542.09 W, P1, 0x0000000000000004, Not Active, Active
