timestamp, memory.used [MiB], memory.free [MiB], utilization.gpu [%], utilization.memory [%], temperature.gpu, clocks.current.sm [MHz], clocks.max.sm [MHz], power.draw [W], pstate, clocks_event_reasons.active, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.sw_power_cap
2026/08/12 21:19:26.771, 30060 MiB, 2047 MiB, 99 %, 30 %, 79, 2827 MHz, 3090 MHz, 548.19 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:19:56.782, 30184 MiB, 1923 MiB, 98 %, 21 %, 80, 2820 MHz, 3090 MHz, 514.47 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:20:26.794, 30184 MiB, 1923 MiB, 99 %, 30 %, 77, 2827 MHz, 3090 MHz, 515.46 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:20:56.805, 30181 MiB, 1926 MiB, 92 %, 31 %, 77, 2820 MHz, 3090 MHz, 506.56 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:21:26.817, 30181 MiB, 1926 MiB, 99 %, 30 %, 78, 2820 MHz, 3090 MHz, 507.89 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:21:56.829, 30181 MiB, 1926 MiB, 99 %, 31 %, 78, 2812 MHz, 3090 MHz, 511.01 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:22:26.841, 30181 MiB, 1926 MiB, 99 %, 32 %, 78, 2812 MHz, 3090 MHz, 511.48 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:22:56.852, 30181 MiB, 1926 MiB, 99 %, 31 %, 78, 2812 MHz, 3090 MHz, 512.65 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:23:26.864, 30181 MiB, 1926 MiB, 99 %, 30 %, 76, 2812 MHz, 3090 MHz, 517.05 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:23:56.877, 30181 MiB, 1926 MiB, 99 %, 30 %, 75, 2820 MHz, 3090 MHz, 517.36 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:24:26.888, 30181 MiB, 1926 MiB, 99 %, 29 %, 76, 2820 MHz, 3090 MHz, 516.74 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:24:56.899, 30177 MiB, 1930 MiB, 99 %, 30 %, 76, 2820 MHz, 3090 MHz, 520.21 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:25:26.911, 30176 MiB, 1931 MiB, 99 %, 29 %, 76, 2820 MHz, 3090 MHz, 514.42 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:25:56.922, 30176 MiB, 1931 MiB, 99 %, 29 %, 74, 2827 MHz, 3090 MHz, 514.80 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:26:26.934, 30176 MiB, 1931 MiB, 99 %, 31 %, 75, 2827 MHz, 3090 MHz, 519.66 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:26:56.946, 30176 MiB, 1931 MiB, 99 %, 31 %, 76, 2827 MHz, 3090 MHz, 518.97 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:27:26.957, 30176 MiB, 1931 MiB, 99 %, 29 %, 77, 2827 MHz, 3090 MHz, 518.01 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:27:56.968, 30176 MiB, 1931 MiB, 99 %, 29 %, 77, 2827 MHz, 3090 MHz, 514.92 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:28:26.980, 30031 MiB, 2076 MiB, 98 %, 28 %, 79, 2827 MHz, 3090 MHz, 548.53 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:28:56.992, 30056 MiB, 2051 MiB, 98 %, 30 %, 80, 2827 MHz, 3090 MHz, 548.66 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:29:27.003, 30055 MiB, 2052 MiB, 99 %, 30 %, 78, 2827 MHz, 3090 MHz, 496.71 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:29:57.016, 30055 MiB, 2052 MiB, 99 %, 29 %, 80, 2820 MHz, 3090 MHz, 548.91 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:30:27.027, 30178 MiB, 1928 MiB, 96 %, 29 %, 79, 2820 MHz, 3090 MHz, 550.29 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:30:57.043, 30181 MiB, 1926 MiB, 99 %, 28 %, 75, 2827 MHz, 3090 MHz, 510.13 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:31:27.055, 30181 MiB, 1926 MiB, 99 %, 30 %, 78, 2827 MHz, 3090 MHz, 511.67 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:31:57.067, 30181 MiB, 1926 MiB, 99 %, 30 %, 77, 2827 MHz, 3090 MHz, 517.96 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:32:27.079, 30181 MiB, 1926 MiB, 99 %, 31 %, 76, 2827 MHz, 3090 MHz, 517.92 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:32:57.091, 30181 MiB, 1926 MiB, 99 %, 30 %, 75, 2827 MHz, 3090 MHz, 511.29 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:33:27.101, 30181 MiB, 1926 MiB, 99 %, 30 %, 79, 2827 MHz, 3090 MHz, 515.30 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:33:57.113, 30181 MiB, 1926 MiB, 99 %, 31 %, 78, 2827 MHz, 3090 MHz, 519.78 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:34:27.124, 30181 MiB, 1926 MiB, 98 %, 23 %, 77, 2827 MHz, 3090 MHz, 515.88 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:34:57.136, 30181 MiB, 1926 MiB, 91 %, 30 %, 78, 2827 MHz, 3090 MHz, 517.30 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:35:27.148, 30181 MiB, 1926 MiB, 99 %, 29 %, 78, 2827 MHz, 3090 MHz, 515.31 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:35:57.160, 30181 MiB, 1926 MiB, 96 %, 28 %, 78, 2827 MHz, 3090 MHz, 517.28 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:36:27.170, 30181 MiB, 1926 MiB, 99 %, 30 %, 76, 2827 MHz, 3090 MHz, 517.91 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:36:57.181, 30181 MiB, 1926 MiB, 99 %, 29 %, 75, 2827 MHz, 3090 MHz, 517.55 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:37:27.193, 30181 MiB, 1926 MiB, 99 %, 30 %, 78, 2820 MHz, 3090 MHz, 518.77 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:37:57.205, 30181 MiB, 1926 MiB, 99 %, 29 %, 76, 2827 MHz, 3090 MHz, 517.54 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:38:27.215, 30181 MiB, 1926 MiB, 99 %, 29 %, 76, 2827 MHz, 3090 MHz, 517.73 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:38:57.226, 30182 MiB, 1925 MiB, 97 %, 20 %, 76, 2827 MHz, 3090 MHz, 518.30 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:39:27.238, 30037 MiB, 2070 MiB, 99 %, 31 %, 78, 2827 MHz, 3090 MHz, 547.99 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:39:57.250, 30037 MiB, 2070 MiB, 98 %, 29 %, 80, 2827 MHz, 3090 MHz, 544.63 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:40:27.262, 30036 MiB, 2071 MiB, 98 %, 27 %, 80, 2812 MHz, 3090 MHz, 549.09 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:40:57.272, 30036 MiB, 2071 MiB, 99 %, 33 %, 79, 2827 MHz, 3090 MHz, 549.25 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:41:27.284, 30036 MiB, 2071 MiB, 96 %, 29 %, 79, 2820 MHz, 3090 MHz, 555.31 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:41:57.295, 30036 MiB, 2071 MiB, 97 %, 24 %, 77, 2827 MHz, 3090 MHz, 546.41 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:42:27.307, 30036 MiB, 2071 MiB, 99 %, 31 %, 81, 2820 MHz, 3090 MHz, 549.33 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:42:57.319, 30036 MiB, 2071 MiB, 96 %, 29 %, 81, 2850 MHz, 3090 MHz, 496.39 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:43:27.330, 30036 MiB, 2071 MiB, 80 %, 33 %, 79, 2820 MHz, 3090 MHz, 548.58 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:43:57.341, 30036 MiB, 2071 MiB, 99 %, 31 %, 79, 2820 MHz, 3090 MHz, 549.98 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:44:27.352, 30036 MiB, 2071 MiB, 99 %, 32 %, 80, 2827 MHz, 3090 MHz, 551.59 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:44:57.364, 30036 MiB, 2071 MiB, 91 %, 24 %, 80, 2812 MHz, 3090 MHz, 545.96 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:45:27.376, 30035 MiB, 2072 MiB, 97 %, 21 %, 78, 2827 MHz, 3090 MHz, 546.35 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:45:57.387, 30035 MiB, 2072 MiB, 99 %, 31 %, 80, 2820 MHz, 3090 MHz, 550.72 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:46:27.399, 30035 MiB, 2072 MiB, 96 %, 29 %, 80, 2850 MHz, 3090 MHz, 488.73 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:46:57.409, 30035 MiB, 2072 MiB, 94 %, 25 %, 81, 2820 MHz, 3090 MHz, 553.72 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:47:27.421, 30035 MiB, 2072 MiB, 98 %, 29 %, 78, 2827 MHz, 3090 MHz, 544.62 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:47:57.432, 30035 MiB, 2072 MiB, 99 %, 31 %, 78, 2820 MHz, 3090 MHz, 548.88 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:48:27.443, 30035 MiB, 2072 MiB, 99 %, 31 %, 78, 2827 MHz, 3090 MHz, 550.54 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:48:57.454, 30035 MiB, 2072 MiB, 99 %, 29 %, 79, 2820 MHz, 3090 MHz, 553.55 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:49:27.466, 30035 MiB, 2072 MiB, 99 %, 30 %, 81, 2820 MHz, 3090 MHz, 554.56 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:49:57.477, 30035 MiB, 2072 MiB, 99 %, 30 %, 80, 2827 MHz, 3090 MHz, 548.34 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:50:27.488, 30034 MiB, 2073 MiB, 99 %, 32 %, 79, 2820 MHz, 3090 MHz, 549.71 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:50:57.499, 30034 MiB, 2073 MiB, 99 %, 32 %, 79, 2820 MHz, 3090 MHz, 551.36 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:51:27.510, 30034 MiB, 2073 MiB, 80 %, 24 %, 78, 2812 MHz, 3090 MHz, 498.14 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:51:57.522, 30034 MiB, 2073 MiB, 92 %, 32 %, 78, 2827 MHz, 3090 MHz, 543.57 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:52:27.534, 30034 MiB, 2073 MiB, 99 %, 31 %, 80, 2827 MHz, 3090 MHz, 550.68 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:52:57.545, 30034 MiB, 2073 MiB, 99 %, 30 %, 79, 2827 MHz, 3090 MHz, 549.82 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:53:27.557, 30034 MiB, 2073 MiB, 99 %, 31 %, 79, 2827 MHz, 3090 MHz, 550.54 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:53:57.570, 30034 MiB, 2073 MiB, 96 %, 29 %, 81, 2820 MHz, 3090 MHz, 550.63 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:54:27.581, 30034 MiB, 2073 MiB, 91 %, 31 %, 77, 2820 MHz, 3090 MHz, 547.59 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:54:57.594, 30034 MiB, 2073 MiB, 99 %, 31 %, 80, 2827 MHz, 3090 MHz, 549.95 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:55:27.605, 30034 MiB, 2073 MiB, 99 %, 31 %, 80, 2827 MHz, 3090 MHz, 549.50 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:55:57.615, 30034 MiB, 2073 MiB, 99 %, 31 %, 81, 2827 MHz, 3090 MHz, 554.82 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:56:27.626, 30034 MiB, 2073 MiB, 1 %, 0 %, 73, 2850 MHz, 3090 MHz, 503.73 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:56:57.639, 30034 MiB, 2073 MiB, 91 %, 30 %, 78, 2820 MHz, 3090 MHz, 542.65 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:57:27.651, 30034 MiB, 2073 MiB, 99 %, 31 %, 79, 2827 MHz, 3090 MHz, 551.70 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:57:57.661, 30034 MiB, 2073 MiB, 99 %, 29 %, 80, 2820 MHz, 3090 MHz, 549.10 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:58:27.671, 30034 MiB, 2073 MiB, 99 %, 30 %, 81, 2827 MHz, 3090 MHz, 547.95 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:58:57.682, 30034 MiB, 2073 MiB, 99 %, 32 %, 80, 2827 MHz, 3090 MHz, 551.01 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 21:59:27.694, 30034 MiB, 2073 MiB, 4 %, 1 %, 72, 2850 MHz, 3090 MHz, 506.77 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 21:59:57.705, 30034 MiB, 2073 MiB, 99 %, 31 %, 79, 2827 MHz, 3090 MHz, 549.68 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:00:27.716, 30034 MiB, 2073 MiB, 99 %, 30 %, 80, 2827 MHz, 3090 MHz, 554.34 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:00:57.727, 30034 MiB, 2073 MiB, 99 %, 29 %, 79, 2820 MHz, 3090 MHz, 547.38 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:01:27.739, 30034 MiB, 2073 MiB, 99 %, 31 %, 80, 2827 MHz, 3090 MHz, 550.21 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:01:57.750, 30034 MiB, 2073 MiB, 99 %, 30 %, 80, 2820 MHz, 3090 MHz, 555.76 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:02:27.763, 30034 MiB, 2073 MiB, 86 %, 26 %, 80, 2812 MHz, 3090 MHz, 542.70 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 22:02:57.774, 30034 MiB, 2073 MiB, 99 %, 32 %, 79, 2827 MHz, 3090 MHz, 549.50 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:03:27.786, 30034 MiB, 2073 MiB, 99 %, 29 %, 79, 2827 MHz, 3090 MHz, 550.62 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:03:57.798, 30034 MiB, 2073 MiB, 97 %, 27 %, 79, 2820 MHz, 3090 MHz, 544.59 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:04:27.814, 30063 MiB, 2044 MiB, 99 %, 32 %, 79, 2827 MHz, 3090 MHz, 547.60 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:04:57.826, 30186 MiB, 1921 MiB, 99 %, 28 %, 77, 2820 MHz, 3090 MHz, 430.58 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:05:27.838, 30185 MiB, 1922 MiB, 99 %, 31 %, 75, 2872 MHz, 3090 MHz, 441.82 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:05:57.848, 30185 MiB, 1922 MiB, 97 %, 20 %, 78, 2827 MHz, 3090 MHz, 508.05 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 22:06:27.860, 30185 MiB, 1922 MiB, 99 %, 28 %, 75, 2827 MHz, 3090 MHz, 509.51 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:06:57.871, 30185 MiB, 1922 MiB, 99 %, 29 %, 76, 2827 MHz, 3090 MHz, 501.82 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 22:07:27.884, 30185 MiB, 1922 MiB, 99 %, 29 %, 76, 2820 MHz, 3090 MHz, 499.71 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:07:57.895, 30185 MiB, 1922 MiB, 97 %, 24 %, 75, 2827 MHz, 3090 MHz, 507.31 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:08:27.906, 30185 MiB, 1922 MiB, 99 %, 28 %, 77, 2827 MHz, 3090 MHz, 508.02 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:08:57.918, 30185 MiB, 1922 MiB, 99 %, 29 %, 75, 2827 MHz, 3090 MHz, 511.36 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 22:09:27.929, 30185 MiB, 1922 MiB, 99 %, 30 %, 77, 2827 MHz, 3090 MHz, 508.92 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:09:57.942, 30185 MiB, 1922 MiB, 91 %, 32 %, 77, 2827 MHz, 3090 MHz, 497.91 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:10:27.954, 30184 MiB, 1923 MiB, 96 %, 27 %, 76, 2827 MHz, 3090 MHz, 506.34 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 22:10:57.965, 30184 MiB, 1923 MiB, 99 %, 29 %, 75, 2827 MHz, 3090 MHz, 512.27 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 22:11:27.977, 30184 MiB, 1923 MiB, 98 %, 26 %, 77, 2827 MHz, 3090 MHz, 514.41 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:11:57.987, 30184 MiB, 1923 MiB, 99 %, 31 %, 77, 2827 MHz, 3090 MHz, 512.52 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:12:27.997, 30184 MiB, 1923 MiB, 99 %, 31 %, 75, 2820 MHz, 3090 MHz, 509.61 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 22:12:58.007, 30184 MiB, 1923 MiB, 99 %, 30 %, 77, 2827 MHz, 3090 MHz, 513.51 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 22:13:28.020, 30040 MiB, 2067 MiB, 98 %, 26 %, 79, 2827 MHz, 3090 MHz, 546.76 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:13:58.030, 30186 MiB, 1921 MiB, 99 %, 30 %, 79, 2827 MHz, 3090 MHz, 546.90 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:14:28.041, 30186 MiB, 1921 MiB, 99 %, 32 %, 78, 2827 MHz, 3090 MHz, 507.94 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:14:58.054, 30186 MiB, 1921 MiB, 99 %, 28 %, 76, 2827 MHz, 3090 MHz, 507.70 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 22:15:28.064, 30186 MiB, 1921 MiB, 99 %, 30 %, 74, 2827 MHz, 3090 MHz, 496.19 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 22:15:58.076, 30186 MiB, 1921 MiB, 98 %, 25 %, 75, 2835 MHz, 3090 MHz, 446.36 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:16:28.087, 30186 MiB, 1921 MiB, 30 %, 5 %, 76, 2827 MHz, 3090 MHz, 418.24 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:16:58.097, 30186 MiB, 1921 MiB, 99 %, 30 %, 74, 2827 MHz, 3090 MHz, 506.24 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 22:17:28.108, 30186 MiB, 1921 MiB, 99 %, 30 %, 76, 2827 MHz, 3090 MHz, 511.76 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:17:58.119, 30186 MiB, 1921 MiB, 99 %, 30 %, 71, 2820 MHz, 3090 MHz, 516.68 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:18:28.131, 30186 MiB, 1921 MiB, 99 %, 29 %, 69, 2827 MHz, 3090 MHz, 491.98 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 22:18:58.143, 30186 MiB, 1921 MiB, 99 %, 29 %, 70, 2827 MHz, 3090 MHz, 511.42 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 22:19:28.153, 30186 MiB, 1921 MiB, 45 %, 13 %, 75, 2827 MHz, 3090 MHz, 465.12 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 22:19:58.165, 30186 MiB, 1921 MiB, 56 %, 15 %, 76, 2827 MHz, 3090 MHz, 472.32 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 22:20:28.177, 30184 MiB, 1923 MiB, 99 %, 29 %, 77, 2827 MHz, 3090 MHz, 514.47 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:20:58.188, 30184 MiB, 1923 MiB, 91 %, 30 %, 76, 2827 MHz, 3090 MHz, 515.24 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 22:21:28.199, 30184 MiB, 1923 MiB, 98 %, 26 %, 76, 2827 MHz, 3090 MHz, 517.00 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:21:58.212, 30184 MiB, 1923 MiB, 98 %, 29 %, 77, 2827 MHz, 3090 MHz, 515.30 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:22:28.223, 30184 MiB, 1923 MiB, 99 %, 29 %, 78, 2827 MHz, 3090 MHz, 514.96 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:22:58.234, 30040 MiB, 2067 MiB, 99 %, 32 %, 78, 2812 MHz, 3090 MHz, 543.87 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:23:28.246, 30039 MiB, 2068 MiB, 99 %, 29 %, 79, 2827 MHz, 3090 MHz, 547.80 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:23:58.257, 30061 MiB, 2046 MiB, 74 %, 17 %, 80, 2835 MHz, 3090 MHz, 490.65 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:24:28.268, 30061 MiB, 2046 MiB, 99 %, 31 %, 80, 2812 MHz, 3090 MHz, 550.23 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:24:58.279, 30184 MiB, 1923 MiB, 96 %, 27 %, 78, 2827 MHz, 3090 MHz, 511.18 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 22:25:28.291, 30184 MiB, 1923 MiB, 99 %, 29 %, 76, 2827 MHz, 3090 MHz, 503.88 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 22:25:58.302, 30184 MiB, 1923 MiB, 99 %, 31 %, 77, 2812 MHz, 3090 MHz, 500.41 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:26:28.312, 30185 MiB, 1922 MiB, 99 %, 30 %, 75, 2827 MHz, 3090 MHz, 513.55 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 22:26:58.323, 30185 MiB, 1922 MiB, 99 %, 29 %, 75, 2827 MHz, 3090 MHz, 514.63 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 22:27:28.333, 30185 MiB, 1922 MiB, 96 %, 28 %, 77, 2827 MHz, 3090 MHz, 514.27 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:27:58.345, 30185 MiB, 1922 MiB, 98 %, 29 %, 77, 2827 MHz, 3090 MHz, 513.52 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:28:28.356, 30185 MiB, 1922 MiB, 91 %, 30 %, 76, 2827 MHz, 3090 MHz, 514.17 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:28:58.366, 30185 MiB, 1922 MiB, 98 %, 26 %, 77, 2827 MHz, 3090 MHz, 513.65 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:29:28.378, 30185 MiB, 1922 MiB, 99 %, 29 %, 77, 2827 MHz, 3090 MHz, 515.83 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:29:58.389, 30185 MiB, 1922 MiB, 99 %, 31 %, 75, 2827 MHz, 3090 MHz, 513.03 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 22:30:28.401, 30184 MiB, 1923 MiB, 99 %, 29 %, 75, 2827 MHz, 3090 MHz, 514.42 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:30:58.412, 30184 MiB, 1923 MiB, 99 %, 28 %, 77, 2827 MHz, 3090 MHz, 509.99 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:31:28.424, 30184 MiB, 1923 MiB, 98 %, 24 %, 77, 2827 MHz, 3090 MHz, 511.43 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:31:58.435, 30184 MiB, 1923 MiB, 99 %, 29 %, 77, 2820 MHz, 3090 MHz, 513.96 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:32:28.447, 30184 MiB, 1923 MiB, 99 %, 30 %, 75, 2827 MHz, 3090 MHz, 516.64 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 22:32:58.458, 30184 MiB, 1923 MiB, 96 %, 28 %, 77, 2827 MHz, 3090 MHz, 515.58 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 22:33:28.469, 30038 MiB, 2069 MiB, 99 %, 32 %, 76, 2827 MHz, 3090 MHz, 544.82 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:33:58.481, 30061 MiB, 2046 MiB, 99 %, 30 %, 77, 2820 MHz, 3090 MHz, 549.45 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:34:28.492, 30185 MiB, 1922 MiB, 99 %, 31 %, 77, 2827 MHz, 3090 MHz, 511.86 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 22:34:58.504, 30185 MiB, 1922 MiB, 93 %, 31 %, 78, 2827 MHz, 3090 MHz, 508.35 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 22:35:28.516, 30185 MiB, 1922 MiB, 99 %, 28 %, 75, 2827 MHz, 3090 MHz, 509.46 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:35:58.528, 30185 MiB, 1922 MiB, 98 %, 24 %, 74, 2827 MHz, 3090 MHz, 515.43 W, P1, 0x0000000000000004, Not Active, Active
2026/08/12 22:36:28.539, 30185 MiB, 1922 MiB, 98 %, 24 %, 75, 2827 MHz, 3090 MHz, 515.65 W, P1, 0x0000000000000000, Not Active, Not Active
2026/08/12 22:36:58.551, 30185 MiB, 1922 MiB, 99 %, 32 %, 76, 2827 MHz, 3090 MHz, 515.25 W, P1, 0x0000000000000004, Not Active, Active
